gene_id           , D1_Teff_Resting_MED12_KO, D2_Teff_Resting_MED12_KO, D1_Teff_Resting_AAVS1_1_KO, D2_Teff_Resting_AAVS1_1_KO, gene_symbol
ENSG00000086827.9 ,      23.80651853427743  ,     31.588143861845854  ,       24.895541333497203  ,        21.994569588972546 , ZW10
ENSG00000086848.15,      11.462397812800242 ,     12.307069037082801  ,        9.864271094404552  ,        10.350385688928256 , ALG9
ENSG00000087008.16,       3.967753089046238 ,     10.255890864235667  ,        6.576180729603035  ,         8.625321407440214 , ACOX3
ENSG00000087053.20,      17.193596719200364 ,     15.178718479068788  ,       13.15236145920607   ,         9.919119618556246 , MTMR2
ENSG00000087074.9 ,      13.666705084492598 ,     13.948011575360507  ,       10.803725484347842  ,         8.625321407440214 , PPP1R15A
ENSG00000087086.16,     154.7423704728033   ,    171.06825961545093   ,      186.4816964037432    ,       201.40125486372898  , FTL
ENSG00000087087.20,      69.6561097854784   ,     48.81804051376178   ,       69.51962485580351   ,        77.19662659658991  , SRRT
ENSG00000087088.21,      11.462397812800242 ,      4.102356345694267  ,       16.440451824007585  ,        12.93798211116032  , BAX
ENSG00000087095.13,      25.569964351631313 ,     20.922017363040762  ,       30.532267673156944  ,        26.30723029269265  , NLK
ENSG00000087111.22,      34.8280548927392   ,     33.22908640012356   ,       39.45708437761821   ,        37.08888205199292  , PIGS
ENSG00000087152.16,      28.65599453200061  ,     25.024373708735027  ,       27.24417730835543   ,        29.757358855668738 , ATXN7L3
ENSG00000087157.19,      21.602211262585072 ,     33.63932203469299   ,       16.440451824007585  ,        19.838239237112493 , PGS1
ENSG00000087191.14,      50.69906724892415  ,     52.92039685945604   ,       48.85162827705111   ,        63.82737841505758  , PSMC5
ENSG00000087206.17,      39.23666943612391  ,     34.04955766926241   ,       47.91217388710782   ,        43.12660703720107  , UIMC1
ENSG00000087263.17,      40.11839234480085  ,     34.87002893840127   ,       34.29008523293011   ,        37.08888205199292  , OGFOD1
ENSG00000087266.18,      21.602211262585072 ,     18.4606035556242    ,       16.440451824007585  ,        18.54444102599646  , SH3BP2
ENSG00000087269.16,      69.21524833113993  ,     58.25346010885859   ,       97.23352935913059   ,       106.09145331151463  , NOP14
ENSG00000087274.19,     119.91431558006408  ,    122.25021910168915   ,      103.80971008873361   ,       134.1237478856953   , ADD1
ENSG00000087299.12,      14.54842799316954  ,     15.999189748207641  ,       16.440451824007585  ,        12.93798211116032  , L2HGDH
ENSG00000087301.10,      16.752735264861894 ,     14.358247209929933  ,       17.37990621395088   ,        16.388110674136406 , TXNDC16
ENSG00000087302.9 ,      61.27974215304745  ,     75.48335676077451   ,       71.86826083066174   ,        72.88396589286981  , RTRAF
ENSG00000087338.5 ,      55.10768179230886  ,     55.79204630144203   ,       60.1250809563706    ,        80.646755159566    , GMCL1
ENSG00000087365.16,     113.74225521932549  ,    156.71001240552098   ,      135.7511593468055    ,       138.43640858941544  , SF3B2
ENSG00000087448.11,      61.27974215304745  ,     64.4069946274       ,       43.21490193739137   ,        36.226349911248896 , KLHL42
ENSG00000087460.29,     272.8932402355135   ,    247.78232327993373   ,      240.97052074764903   ,       166.89996923396816  , GNAS
ENSG00000087470.21,      38.35494652744697  ,     56.612517570580884  ,       39.45708437761821   ,        43.98913917794509  , DNM1L
ENSG00000087502.19,      99.19382722615595  ,     73.02194295335795   ,      116.0226171579964    ,        96.17233369295839  , ERGIC2
ENSG00000087586.18,      63.4518665385731   ,     85.32901199044075   ,       59.4242479814729    ,        65.98370876691763  , AURKA
ENSG00000087589.17,       6.172060360738593 ,      5.743298883971974  ,        5.1669991446880985 ,         3.4501285629760856, CASS4
ENSG00000087842.11,       4.408614543384709 ,      5.333063249402547  ,        0                  ,         0.8625321407440214, PIR
ENSG00000087884.16,       7.0537832694155345,     11.486597767943948  ,        9.394543899432906  ,         6.46899105558016  , AAMDC
ENSG00000087995.16,      18.569084456736398 ,     13.720330798174476  ,       15.386853725686183  ,        21.31187539957365  , METTL2A
ENSG00000088035.18,      14.54842799316954  ,     15.999189748207641  ,       15.03127023909265   ,        15.094312463020374 , ALG6
ENSG00000088038.20,       6.612921815077064 ,      3.6921207111248404 ,        7.515635119546325  ,         8.194055337068203 , CNOT3
ENSG00000088179.9 ,      38.35494652744697  ,     32.40861513098471   ,       59.655353761398956  ,        33.207487418644824 , PTPN4
ENSG00000088205.13,     176.78544318972683  ,    192.81074824763056   ,      227.34796236627633   ,       219.51442981935344  , DDX18
ENSG00000088247.19,     134.02188211889515  ,    162.8635469240624    ,      154.54024714567132   ,       165.6061710228521   , KHSRP
ENSG00000088325.16,      94.34435122843277  ,    153.83836296353502   ,      110.38589081833665   ,       125.92969254862712  , TPX2
ENSG00000088356.6 ,       4.84947599772318  ,      6.563770153110827  ,        7.04590792457468   ,        10.350385688928256 , PDRG1
ENSG00000088387.22,      74.50558578320158  ,     54.97157503230318   ,       46.03326510722124   ,        50.88939630389726  , DOCK9
ENSG00000088448.14,      79.79592323526323  ,    100.91796610407897   ,       89.24816704461261   ,        84.09688372254209  , ANKRD10
ENSG00000088451.11,      11.903259267138715 ,     12.307069037082801  ,       15.97072462903594   ,         7.331523196324182 , TGDS
ENSG00000088766.12,      19.39790399089272  ,     28.306258785290442  ,       28.653358893270365  ,        30.18862492604075  , CRLS1
ENSG00000088812.18,       8.817229086769418 ,      8.204712691388535  ,        7.98536231451797   ,         7.331523196324182 , ATRN
ENSG00000088832.18,      78.91420032658628  ,     86.14948325957961   ,       70.45907924574679   ,        89.6960111141819   , FKBP1A
ENSG00000088833.18,      12.784982175815657 ,     15.588954113638215  ,       13.15236145920607   ,        16.819376744508418 , NSFL1C
ENSG00000088854.13,      10.5806749041233   ,     11.896833402513375  ,       12.212907069262778  ,         7.331523196324182 , DNAAF9
ENSG00000088888.18,     130.49499048418738  ,    130.4549317930777    ,      105.21889167364856   ,       133.2612157449513   , MAVS
ENSG00000088930.8 ,     214.69952826283532  ,    196.09263332418595   ,      280.8968625930439    ,       223.82709052307354  , XRN2
ENSG00000088970.16,      14.54842799316954  ,     11.07636213337452   ,       19.728542188809104  ,        10.781651759300267 , KIZ
ENSG00000088986.11,     136.66705084492597  ,    167.78637453889553   ,      110.38589081833665   ,       164.31237281173608  , DYNLL1
ENSG00000088992.18,      16.311873810523423 ,      6.563770153110827  ,       12.682634264234423  ,         5.606458914836139 , TESC
ENSG00000089006.17,     216.02211262585072  ,    239.98784622311462   ,      246.13705016514214   ,       218.2206316082374   , SNX5
ENSG00000089009.16,     739.5287777789744   ,    741.632184887301     ,     1218.6292326395687    ,      1332.571618438898    , RPL6
ENSG00000089012.14,      51.139928703262626 ,     35.280264572970694  ,       50.26080986196605   ,        53.908258796501336 , SIRPG
ENSG00000089022.15,      39.23666943612391  ,     43.895212898928655  ,       50.73053705693769   ,        50.88939630389726  , MAPKAPK5
ENSG00000089041.17,      13.666705084492598 ,     22.15272426674904   ,       15.03127023909265   ,        31.051157066784768 , P2RX7
ENSG00000089048.15,      94.34435122843277  ,     98.04631666209298   ,      115.55288996302475   ,       100.9162604670505   , ESF1
ENSG00000089050.16,      11.021536358461772 ,     16.40942538277707   ,       10.333998289376197  ,        10.350385688928256 , RBBP9
ENSG00000089053.13,      93.9034897740943   ,    102.9691442769261    ,      134.34197776189055   ,       138.43640858941544  , ANAPC5
ENSG00000089057.15,      27.774271623323667 ,     19.69131045933248   ,       19.258814993837458  ,        22.425835659344557 , SLC23A2
ENSG00000089060.12,       9.69895199544636  ,      6.563770153110827  ,        7.98536231451797   ,         8.625321407440214 , SLC8B1
ENSG00000089063.16,      96.54865850012513  ,    112.81479950659234   ,      121.1896163026845    ,       101.34752653742251  , TMEM230
ENSG00000089094.21,      55.548543246647334 ,     59.894402647136296  ,       54.958081811682504  ,        71.59016768175377  , KDM2B
ENSG00000089123.16,      10.13981344978483  ,      5.333063249402547  ,        8.92481670446126   ,         7.331523196324182 , TASP1
ENSG00000089127.15,      14.98928944750801  ,     22.562959901318468  ,        7.98536231451797   ,        14.663046392648363 , OAS1
ENSG00000089154.11,      55.9894047009858   ,     47.99756924462292   ,       68.11044327088857   ,        57.78965342984943  , GCN1
ENSG00000089157.16,     977.617769640283    ,    931.264017202653     ,     1312.711831974829     ,      1547.6625521744456   , RPLP0
ENSG00000089159.17,      52.02165161193957  ,     47.5873336100535    ,       91.12707582449919   ,       113.42297650783881  , PXN
ENSG00000089177.20,      14.54842799316954  ,     18.050367921054775  ,       13.15236145920607   ,        18.97570709636847  , KIF16B
ENSG00000089195.15,      44.96786834252403  ,     45.125919802636936  ,       34.75981242790176   ,        37.08888205199292  , TRMT6
ENSG00000089220.5 ,     359.7429467401922   ,    343.3672261346101    ,      350.8862146438191    ,       311.3741028085917   , PEBP1
ENSG00000089234.16,      28.65599453200061  ,     23.38343117045732   ,       25.365268528468846  ,        18.54444102599646  , BRAP
ENSG00000089248.7 ,     241.15121552314358  ,    306.0357833887923    ,      336.7943987946697    ,       356.22577412728083  , ERP29
ENSG00000089280.20,     185.60267227649624  ,    191.16980570935283   ,      162.05588226521763   ,       203.12631914521702  , FUS
ENSG00000089289.16,     140.65464269941745  ,    133.7368168696331    ,      150.3127023909265    ,       151.37439070057576  , IGBP1
ENSG00000089327.16,      30.860301803692963 ,     21.742488632179615  ,       32.411176453043524  ,        29.757358855668738 , FXYD5
ENSG00000089335.22,      62.18835761043903  ,     49.29022172915119   ,       47.469690869444534  ,        45.75086107541476  , ZNF302
ENSG00000089351.15,      18.516181082215777 ,     16.40942538277707   ,       33.35063084298682   ,        27.601028503808685 , GRAMD1A
ENSG00000089486.17,      10.13981344978483  ,     20.511781728471334  ,        4.697271949716453  ,        12.50671604078831  , CDIP1
ENSG00000089597.18,     274.2158245985289   ,    367.98136420877574   ,      302.97404075671125   ,       332.0748741864482   , GANAB
ENSG00000089639.11,      12.784982175815657 ,     12.717304671652228  ,       13.622088654177714  ,        10.350385688928256 , GMIP
ENSG00000089682.18,     144.60255702301845  ,    105.84079371891208   ,      149.3732480009832    ,       125.49842647825511  , RBM41
ENSG00000089685.15,      67.45180251378605  ,     91.07231087441272   ,       55.42780900665415   ,        77.19662659658991  , BIRC5
ENSG00000089692.9 ,       5.29033745206165  ,     15.178718479068788  ,        6.106453534631389  ,         1.293798211116032 , LAG3
ENSG00000089693.11,      14.107566538831069 ,     11.486597767943948  ,        9.864271094404552  ,        12.93798211116032  , MLF2
ENSG00000089737.19,     227.48451043865097  ,    251.06420835648913   ,      211.84696493221205   ,       193.2071995266608   , DDX24
ENSG00000089775.12,      77.1507545092324   ,     77.12429929905223   ,       69.51962485580351   ,        61.671048063197524 , ZBTB25
ENSG00000089818.18,      26.010825805969784 ,     18.050367921054775  ,       28.18363169829872   ,        16.819376744508418 , NECAP1
ENSG00000089820.17,      76.26903160055546  ,     49.228276148331204  ,       91.12707582449919   ,        86.68448014477414  , ARHGAP4
ENSG00000089876.12,       8.817229086769418 ,     12.717304671652228  ,        8.92481670446126   ,         6.03772498520815  , DHX32
ENSG00000089902.10,      38.79580798178544  ,     44.30544853349808   ,       34.75981242790176   ,        45.71420345943313  , RCOR1
ENSG00000089916.18,     143.27997266000304  ,    147.6848284449936    ,      132.93279617697561   ,       121.185765774535    , GPATCH2L
ENSG00000090054.16,      82.00023050695559  ,     88.61089706699616   ,       59.655353761398956  ,        90.99714084849425  , SPTLC1
ENSG00000090060.19,     264.5164317416282   ,    294.9594212554178    ,      287.0037858548703    ,       355.7949393229792   , PAPOLA
ENSG00000090061.17,      49.37648288590874  ,     53.7408681285949    ,       59.18562656642731   ,        65.98370876691763  , CCNK
ENSG00000090097.22,      20.72048835390813  ,     15.588954113638215  ,       18.319360603894168  ,        15.956844603764395 , PCBP4
ENSG00000090104.12,      33.50547052972379  ,     39.38262091866496   ,       24.425814138525556  ,        30.18862492604075  , RGS1
ENSG00000090238.12,      41.000115253477794 ,     24.614138074165602  ,       34.75981242790176   ,        35.36381777050487  , YPEL3
ENSG00000090263.16,      67.89266396812452  ,     82.04712691388534   ,       82.67198631500958   ,        95.74106762258637  , MRPS33
ENSG00000090266.13,      63.04362883185568  ,     68.50976120872883   ,       59.18515683923234   ,        65.55244269654563  , NDUFB2
ENSG00000090273.14,      14.54842799316954  ,     11.896833402513375  ,        8.92481670446126   ,        12.50671604078831  , NUDC
ENSG00000090316.16,      35.709777801416145 ,     37.33144274581783   ,       45.093810717277954  ,        40.539010614969    , MAEA
ENSG00000090372.15,       7.494644723754005 ,      4.102356345694267  ,        7.515635119546325  ,         6.03772498520815  , STRN4
ENSG00000090376.11,      11.462397812800242 ,     31.588143861845854  ,        1.8789087798865813 ,         6.03772498520815  , IRAK3
ENSG00000090447.12,       3.5268916347077672,      5.743298883971974  ,        7.04590792457468   ,         6.900257125952171 , TFAP4
ENSG00000090470.15,      50.69906724892415  ,     55.3818106668726    ,       62.47371693122883   ,        54.77079093724536  , PDCD7
ENSG00000090487.11,      25.129102897292842 ,     30.767672592707     ,       40.396538767561495  ,        31.051157066784768 , SPG21
ENSG00000090520.12,      51.58079015760109  ,     59.48416701256687   ,       60.1250809563706    ,        61.23978199282552  , DNAJB11
ENSG00000090581.11,      10.5806749041233   ,     10.255890864235667  ,       10.803725484347842  ,         9.919119618556246 , GNPTG
ENSG00000090612.22,      31.301163258031433 ,     31.998379496415282  ,       34.75981242790176   ,        17.25064281488043  , ZNF268
ENSG00000090615.16,      65.24749524209369  ,     55.79204630144203   ,       56.836990591569084  ,        61.23978199282552  , GOLGA3
ENSG00000090621.15,     130.93585193852584  ,    114.45574204487005   ,      175.67797091939534   ,       144.90539964499558  , PABPC4
ENSG00000090686.16,     189.5704253655425   ,    233.83390146893865   ,      206.2102385925523    ,       194.5009977377768   , USP48
ENSG00000090857.14,      48.03802751053714  ,     62.35581645455286   ,       42.11855866432755   ,        59.49617327031148  , PDPR
ENSG00000090861.17,      28.215133077662138 ,     40.61332782237324   ,       39.926811572589855  ,        42.264074896457046 , AARS1
ENSG00000090863.12,     161.35529228788036  ,    190.75957007478343   ,      193.05787713334624   ,       214.7705030452613   , GLG1
ENSG00000090889.12,      44.51069501437504  ,     82.84995805073771   ,       50.72677923937792   ,        49.59559809278123  , KIF4A
ENSG00000090905.19,     125.64551448646421  ,     92.71325341269043   ,      125.4171610574293    ,       105.66018724114262  , TNRC6A
ENSG00000090924.15,       7.494644723754005 ,      6.9740057876802535 ,        7.04590792457468   ,        13.369248181532331 , PLEKHG2
ENSG00000090989.18,      83.322814869971    ,     78.35500620276049   ,       70.92880644071845   ,        77.62789266696193  , EXOC1
ENSG00000091009.8 ,     240.71035406880512  ,    196.3334416416782    ,      193.58772940927423   ,       179.47913797457895  , RBM27
ENSG00000091039.17,     361.9472540118846   ,    333.9318065395134    ,      402.5562060907       ,       401.508711516342    , OSBPL8
ENSG00000091073.20,      13.666705084492598 ,      8.614948325957961  ,        8.455089509489616  ,        12.924181596908417 , DTX2
ENSG00000091127.14,       4.84947599772318  ,     12.717304671652228  ,        8.455089509489616  ,         8.625321407440214 , PUS7
ENSG00000091140.15,      60.39801924437051  ,     74.66288549163566   ,       42.27544754744808   ,        74.609030174357855 , DLD
ENSG00000091157.15,      29.97857889501602  ,     31.998379496415282  ,       39.45708437761821   ,        38.38268026310895  , WDR7
ENSG00000091164.13,      36.59150071009309  ,     37.33144274581783   ,       29.592813283213655  ,        40.107744544597    , TXNL1
ENSG00000091317.8 ,     330.2052292995147   ,    311.36884663819484   ,      272.44177308355427   ,       285.49813858627107  , CMTM6
ENSG00000091409.17,      27.333410168985196 ,     17.640132286485347  ,       38.517629987674916  ,        42.264074896457046 , ITGA6
ENSG00000091436.17,      41.000115253477794 ,     70.15029351137197   ,       16.440451824007585  ,        16.388110674136406 , MAP3K20
ENSG00000091483.8 ,      14.107566538831069 ,     29.126730054429295  ,       27.713904503327075  ,        26.30723029269265  , FH
ENSG00000091490.11,     145.92514138603386  ,    126.35257544738342   ,      171.45042616465054   ,       139.29894073015944  , SEL1L3
ENSG00000091527.17,     397.65703181330076  ,    469.71980158199364   ,      497.910826669944     ,       511.9128255315767   , CDV3
ENSG00000091542.9 ,      40.11839234480085  ,     43.48497726435923   ,       30.532267673156944  ,        35.795083840876885 , ALKBH5
ENSG00000091592.17,      68.33308456100865  ,     55.3818106668726    ,       87.83851573250271   ,        75.90325965154426  , NLRP1
ENSG00000091640.8 ,     103.16158031520219  ,    122.25021910168915   ,      100.05189252896045   ,       141.88653715239153  , SPAG7
ENSG00000091651.9 ,      10.5806749041233   ,     34.87002893840127   ,       18.319360603894168  ,        28.463560644552704 , ORC6
ENSG00000091732.18,       5.29033745206165  ,      8.614948325957961  ,        7.98536231451797   ,         9.919119618556246 , ZC3HC1
ENSG00000091947.10,      13.666705084492598 ,     11.896833402513375  ,       13.622088654177714  ,        16.819376744508418 , TMEM101
ENSG00000091972.19,       7.494644723754005 ,     11.07636213337452   ,        6.576180729603035  ,        11.644183900044288 , CD200
ENSG00000092010.15,     227.0436489843125   ,    247.3720876453643    ,      186.01196920877155   ,       238.05930211142027  , PSME1
ENSG00000092020.11,      54.22595888363192  ,     52.09992559031719   ,       54.48835461671086   ,        49.59559809278123  , PPP2R3C
ENSG00000092036.19,      48.05389852289333  ,     52.09992559031719   ,       38.517629987674916  ,        52.18319451501329  , HAUS4
ENSG00000092094.11,       9.258090541107888 ,      3.2818850765554135 ,       13.15236145920607   ,         5.175192844464128 , OSGEP
ENSG00000092108.22,      51.140369564716956 ,     55.38222090250717   ,       67.17098888094527   ,        61.23935072675515  , SCFD1
ENSG00000092140.16,      70.09697123981687  ,     92.71325341269043   ,       83.61144070495287   ,        66.41497483728965  , G2E3
ENSG00000092148.14,     208.52746790209673  ,    209.62999902934246   ,      186.4816964037432    ,       175.95655671178037  , HECTD1
ENSG00000092199.19,     690.0381117763922   ,    945.7957940860057    ,      657.9041368220412    ,       738.890745964788    , HNRNPC
ENSG00000092201.10,     311.2442190098714   ,    335.15143708108826   ,      313.71529252412785   ,       337.18408332214545  , SUPT16H
ENSG00000092203.15,     121.67776139741797  ,    110.35338569917577   ,      131.99334178703234   ,       106.95398545225865  , TOX4
ENSG00000092208.19,       5.29033745206165  ,      4.512591980263694  ,        0.9394543899432907 ,         2.587596422232064 , GEMIN2
ENSG00000092330.19,      20.72048835390813  ,     27.896023150721014  ,       30.532267673156944  ,        23.288367800088576 , TINF2
ENSG00000092439.16,     185.16181082215778  ,    197.73357586246365   ,      194.9367859132328    ,       201.832520934101    , TRPM7
ENSG00000092470.12,      33.50547052972379  ,     38.15191401495668   ,       33.35063084298682   ,        39.676478474224986 , WDR76
ENSG00000092531.10,      58.634573427016626 ,     52.510161224886616  ,       58.71589937145566   ,        57.35838735947742  , SNAP23
ENSG00000092621.13,       1.7634458173538836,      8.204712691388535  ,        4.697271949716453  ,         8.194055337068203 , PHGDH
ENSG00000092820.19,     208.08660644775827  ,    214.55323687981016   ,      209.4983289573538    ,       190.61960310442873  , EZR
ENSG00000092841.19,     433.36725047617125  ,    437.72183232121284   ,      239.09114224056748   ,       294.12345999371126  , MYL6
ENSG00000092847.14,      39.67753089046238  ,     27.48578751615159   ,       43.21490193739137   ,        46.57673560017715  , AGO1
ENSG00000092853.14,      77.1507545092324   ,    104.6100868152038    ,      112.26479959822323   ,       100.05372832630648  , CLSPN
ENSG00000092871.17,     111.9788094019716   ,    109.53291443003693   ,       85.0206222898678    ,        80.215489089194    , RFFL
ENSG00000092929.13,       9.69895199544636  ,      9.435419595096814  ,       23.01663255361062   ,        15.094312463020374 , UNC13D
ENSG00000092931.12,      26.010825805969784 ,     20.511781728471334  ,       17.37990621395088   ,        19.40697316674048  , MFSD11
ENSG00000092964.18,      48.4947599772318   ,     68.91958660766369   ,       38.04790279270327   ,        37.08888205199292  , DPYSL2
ENSG00000092978.11,      41.881838162154736 ,     40.61332782237324   ,       47.44244669213618   ,        32.3449552779008   , GPATCH2
ENSG00000093000.19,     222.6350344409278   ,    229.3090024196378    ,      193.99733152328952   ,       216.47443528930114  , NUP50
ENSG00000093009.11,       8.376367632430947 ,     14.358247209929933  ,        9.864271094404552  ,        13.369248181532331 , CDC45
ENSG00000093010.15,      16.752735264861894 ,     19.69131045933248   ,       23.01663255361062   ,        11.644183900044288 , COMT
ENSG00000093072.19,     100.51641158917137  ,     89.02072246593103   ,       42.74517474241972   ,        59.514717711337475 , ADA2
ENSG00000093144.19,      38.35494652744697  ,     45.94639107177579   ,       43.684629132363014  ,        45.71420345943313  , ECHDC1
ENSG00000093167.18,      37.47322361877003  ,     41.02356345694267   ,       41.805720352476435  ,        35.36381777050487  , LRRFIP2
ENSG00000093183.14,      69.21524833113993  ,     59.89399241150173   ,       71.39853363569009   ,        46.14546952980514  , SEC22C
ENSG00000094631.22,      15.871012356184952 ,     15.178718479068788  ,       15.500997434064296  ,        13.369248181532331 , HDAC6
ENSG00000094804.12,      18.075319627877306 ,     31.17790822727643   ,       22.07717816366733   ,        21.563303518600534 , CDC6
ENSG00000094841.14,       7.935506178092476 ,     14.768482844499362  ,       13.622088654177714  ,        14.663046392648363 , UPRT
ENSG00000094880.11,      17.634458173538835 ,     30.357436958137576  ,       24.895541333497203  ,        18.97570709636847  , CDC23
ENSG00000094916.16,     269.36634860080574  ,    360.5971227865261    ,      279.0179538131573    ,       325.1746170604961   , CBX5
ENSG00000094975.15,      57.31198906400122  ,     59.894402647136296  ,       50.73053705693769   ,        47.870533811293186 , SUCO
ENSG00000095002.16,      48.05389852289333  ,     66.86840843481654   ,       53.548900226767564  ,        70.72763554100975  , MSH2
ENSG00000095015.6 ,     157.82840065317257  ,    201.4256965735885    ,      265.39586515897963   ,       479.13660418330386  , MAP3K1
ENSG00000095059.17,       3.716021198618971 ,      7.019131707482891  ,        5.647999792339063  ,         4.869856466640744 , DHPS
ENSG00000095066.12,       6.172060360738593 ,      6.563770153110827  ,        3.2880903648015174 ,         6.900257125952171 , HOOK2
ENSG00000095139.15,      62.16146506172439  ,     56.20228193601146   ,       63.88242878894879   ,        58.65218557059345  , ARCN1
ENSG00000095209.12,       6.612921815077064 ,      4.512591980263694  ,        7.04590792457468   ,         3.018862492604075 , TMEM38B
ENSG00000095261.14,      13.666705084492598 ,     21.742488632179615  ,       16.440451824007585  ,        26.738496363064662 , PSMD5
ENSG00000095319.14,      11.462397812800242 ,     13.127540306221654  ,       18.78908779886581   ,        15.094312463020374 , NUP188
ENSG00000095370.20,      15.430150901846481 ,     15.999189748207641  ,       18.78908779886581   ,        17.681908885252437 , SH2D3C
ENSG00000095380.11,      13.225843630154127 ,      9.84565522966624   ,        7.515635119546325  ,        14.231780322276352 , NANS
ENSG00000095485.18,      12.784982175815657 ,     10.255890864235667  ,        8.92481670446126   ,        10.350385688928256 , CWF19L1
ENSG00000095564.15,     117.26914685403325  ,    113.6352707757312    ,      122.59879788759943   ,       119.89196756341897  , BTAF1
ENSG00000095574.12,      26.451687260308255 ,     20.511781728471334  ,       25.365268528468846  ,        32.77622134827281  , IKZF5
ENSG00000095787.26,     341.6671862508606   ,    401.6210964791033    ,      347.1283970840459    ,       360.5384348310009   , WAC
ENSG00000095794.21,      32.623747621046846 ,     50.45898305203949   ,       22.546905358638977  ,        37.95141419273694  , CREM
ENSG00000095906.17,       6.172060360738593 ,      4.512591980263694  ,        7.04590792457468   ,        11.212917829672278 , NUBP2
ENSG00000095951.18,      47.61303706855486  ,     71.38100041508025   ,       27.713904503327075  ,        28.032294574180696 , HIVEP1
ENSG00000096060.15,     132.69929775587974  ,    162.8635469240624    ,      125.4171610574293    ,       145.76793178573962  , FKBP5
ENSG00000096063.16,      52.462513066278035 ,     55.79204630144203   ,       64.35262571111541   ,        78.05915873733393  , SRPK1
ENSG00000096070.19,      15.430150901846481 ,     13.948011575360507  ,        8.455089509489616  ,        11.212917829672278 , BRPF3
ENSG00000096080.12,       6.612921815077064 ,      5.743298883971974  ,        7.04590792457468   ,         6.03772498520815  , MRPS18A
ENSG00000096092.6 ,      29.53771744067755  ,     33.63932203469299   ,       31.00199486812859   ,        40.97027668534101  , TMEM14A
ENSG00000096384.20,     597.1948937999817   ,    882.5206395743829    ,      852.542645966467     ,      1004.787410386581    , HSP90AB1
ENSG00000096401.8 ,     105.36588758689454  ,    112.81479950659234   ,      105.6886188686202    ,       108.6790497337467   , CDC5L
ENSG00000096433.11,      13.225843630154127 ,      6.9740057876802535 ,       10.333998289376197  ,         9.919119618556246 , ITPR3
ENSG00000096654.16,      21.1613498082466   ,     22.973195535887896  ,       21.13772377372404   ,        22.857101729716565 , ZNF184
ENSG00000096717.12,      64.80663378775522  ,     67.68887970395541   ,       41.805720352476435  ,        59.514717711337475 , SIRT1
ENSG00000096746.18,     113.30139376498703  ,    123.89116163996687   ,       97.23352935913059   ,        84.95941586328611  , HNRNPH3
ENSG00000096872.17,      35.70977780141614  ,     34.87002893840127   ,       26.304722918412136  ,        23.719633870460587 , IFT74
ENSG00000096968.14,     139.3122195709568   ,    146.0438859067159    ,      146.55488483115334   ,       191.91340131554475  , JAK2
ENSG00000096996.16,      19.39790399089272  ,     11.486597767943948  ,       19.728542188809104  ,        12.93798211116032  , IL12RB1
ENSG00000097007.20,      21.602211262585072 ,     24.614138074165602  ,       18.319360603894168  ,        26.30723029269265  , ABL1
ENSG00000097021.21,      14.98928944750801  ,     11.486597767943948  ,        8.455089509489616  ,        16.819376744508418 , ACOT7
ENSG00000097033.15,     170.17252137464976  ,    168.19661017346493   ,      145.1457032462384    ,       165.6061710228521   , SH3GLB1
ENSG00000097046.13,      22.043072716923543 ,     21.742488632179615  ,       25.834995723440493  ,        21.994569588972546 , CDC7
ENSG00000099194.6 ,      85.52712214166336  ,    195.68239768961652   ,       44.15435632733466   ,        68.5713051891497   , SCD
ENSG00000099204.23,     153.86064756412634  ,    156.71001240552098   ,      155.4797015356146    ,       227.70891642249205  , ABLIM1
ENSG00000099219.15,      23.365657079938956 ,     24.614138074165602  ,       26.774450113383782  ,        25.87596422232064  , ERMP1
ENSG00000099246.19,     113.74225521932549  ,    109.12308903110205   ,       93.00598460438577   ,       107.81651759300267  , RAB18
ENSG00000099284.15,       5.731198906400121 ,      4.512591980263694  ,        2.3486359748582264 ,         1.7250642814880428, MACROH2A2
ENSG00000099290.17,      73.44840001569793  ,     78.86657003906858   ,       83.4385810972033    ,       101.26774231440369  , WASHC2A
ENSG00000099326.9 ,       5.731198906400121 ,      2.46141380741656   ,        5.636726339659744  ,         4.743926774092118 , MZF1
ENSG00000099331.14,      34.38719343840073  ,     34.87002893840127   ,       42.27544754744808   ,        34.07001955938885  , MYO9B
ENSG00000099337.5 ,      29.53771744067755  ,     27.896023150721014  ,       42.74517474241972   ,        39.676478474224986 , KCNK6
ENSG00000099341.13,      40.55925379913932  ,     52.10033582595175   ,       63.88289851614376   ,        57.789653429849416 , PSMD8
ENSG00000099381.20,       5.29033745206165  ,      5.333063249402547  ,       12.212907069262778  ,         7.331523196324182 , SETD1A
ENSG00000099622.14,     172.37682864634215  ,    146.04429614235048   ,      140.9181584914936    ,       143.61160143387957  , CIRBP
ENSG00000099624.8 ,      12.784982175815657 ,     11.896833402513373  ,       16.440451824007585  ,        15.525578533392384 , ATP5F1D
ENSG00000099783.13,     349.16227183606895  ,    345.8286399420267    ,      382.3579367069193    ,       406.25263829043405  , HNRNPM
ENSG00000099795.7 ,      18.957042536554248 ,     19.281074824763056  ,       11.273452679319488  ,        21.994569588972546 , NDUFB7
ENSG00000099800.8 ,      21.602211262585072 ,     25.844844977873883  ,       42.27544754744808   ,        45.71420345943313  , TIMM13
ENSG00000099804.9 ,       7.0537832694155345,      8.204712691388535  ,        9.394543899432906  ,        10.781651759300267 , CDC34
