ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0002396,MHC protein complex assembly,8/591,14/10799,1.7202413502162527e-7,1.2966724894554584e-5,1.0502526138162386e-5,HLA-DPA1/HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DQB1/HLA-DMB/HLA-DQA1/HLA-DMA,8
GO:0002501,peptide antigen assembly with MHC protein complex,8/591,14/10799,1.7202413502162527e-7,1.2966724894554584e-5,1.0502526138162386e-5,HLA-DPA1/HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DQB1/HLA-DMB/HLA-DQA1/HLA-DMA,8
GO:0097529,myeloid leukocyte migration,23/591,125/10799,2.4323474409942445e-7,1.7994866716244456e-05,1.4575118973910932e-5,CD74/CCR2/CCR7/CAMK1D/CCR1/PTPRO/MTUS1/ANXA1/TNFRSF11A/IL23A/CCL4/LYN/VAV3/CCL20/C3AR1/CXCL8/CD200/ITGA1/IL1R1/CCL22/CX3CR1/XCL1/CCL17,23
GO:0002521,leukocyte differentiation,51/591,440/10799,2.5259622936466754e-7,1.805655943600472e-5,1.462508759799184e-5,CD74/LAG3/IL7R/CCR2/ID2/HLA-DRB1/HLA-DRA/CCR7/TNFSF8/MYC/VSIR/RSAD2/ZFP36L2/CCR1/TMEM98/TNFSF13B/CD40LG/TCF7/ANXA1/TNFRSF11A/IL23A/BATF2/IRF8/LYN/LY9/TOX/BATF3/CRTAM/IFNL1/TSPAN2/IRF7/TNFSF9/FGL2/AICDA/PLCG2/CTSL/LEPR/EGR1/ZBTB16/IL21/CD79A/PIR/IL5/POU2AF1/DLL1/POU4F1/RORC/UBD/RIPK2/PAX5/ERBB2,51
GO:0002478,antigen processing and presentation of exogenous peptide antigen,11/591,30/10799,2.5310821737578586e-7,1.805655943600472e-5,1.462508759799184e-5,HLA-DPA1/CD74/HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DQB1/HLA-DMB/IFI30/HLA-DQA1/HLA-DMA/CTSL,11
GO:0050671,positive regulation of lymphocyte proliferation,21/591,107/10799,2.624860315351273e-7,1.824040008649117e-5,1.4773991137836469e-5,HLA-DPA1/CD74/CCR2/HLA-DPB1/IGF1/HLA-DMB/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HHLA2/IGFBP2/VAV3/TNFSF9/FCGR3A/CD274/IL21/IL5/XCL1/RIPK2,21
GO:0002699,positive regulation of immune effector process,28/591,175/10799,2.6481682228197443e-7,1.824040008649117e-5,1.4773991137836469e-5,CD74/LAG3/CCR2/HLA-DRB1/HLA-DRA/ARID5A/DDX60/HLA-DMB/RSAD2/GPI/LTA/P2RX7/NCR3/ANXA1/IL23A/PVR/LYN/CRTAM/SPON2/IL1R1/PLCG2/IRF5/IL21/IL5/XCL1/HFE/TICAM2/RIPK2,28
GO:0002443,leukocyte mediated immunity,36/591,262/10799,2.7883015206595754e-7,1.8880109449211872e-5,1.5292130016962598e-5,BST2/CD74/LAG3/IL7R/CCR2/CLU/HLA-DRB1/KLRB1/HLA-DRA/ARID5A/RSAD2/LTA/AHR/P2RX7/CD40LG/NCR3/LAT2/IL23A/C4BPB/PVR/LYN/CRTAM/SPON2/IRF7/GZMB/FCGR3A/IL1R1/AICDA/PLCG2/IL21/CX3CR1/XCL1/ICAM1/HFE/TICAM2/CSF2RB,36
GO:0051345,positive regulation of hydrolase activity,41/591,323/10799,3.688927301609322e-7,2.4366970822007112e-5,1.9736267256926386e-5,RASGRP2/S1PR4/CCR7/EGLN3/MYC/VSIR/EVI5/PDGFRB/CORO1C/GRN/RASGEF1A/ITGA6/NMUR1/SNX9/CD33/CCL4/LYN/CCL20/USP6NL/RAP1GAP2/CD200/ITGA1/AGAP1/CTSL/DOCK7/CCL22/NLRP2/EPHA4/AGRN/XCL1/TBC1D2/CCL17/PLEK/SNCA/RASGRP3/RIPK2/TNFSF15/UACA/ERBB2/RALGPS1/RGL1,41
GO:0001944,vasculature development,48/591,408/10799,3.72061381762812e-7,2.4366970822007112e-5,1.9736267256926386e-5,KLF2/FN1/CCR2/GPR15/NFATC3/S1PR1/WARS1/CYP1B1/TSPAN18/PDGFRB/NOG/PIK3CB/AHR/GRN/ANXA1/E2F2/HES1/APLN/SMAD1/VAV3/RAMP1/HPGD/C3AR1/CXCL8/NFATC4/COL27A1/MYO1E/ADM/TBXA2R/ENPEP/LEPR/EGR1/CLDN5/ITGAV/MCAM/CX3CR1/PTGIS/DLL1/ADAMTS1/KLF5/EGR2/AMOTL1/ADGRG1/ESM1/ALOX5/PDGFA/ERBB2/EPHB1,48
GO:0032946,positive regulation of mononuclear cell proliferation,21/591,110/10799,4.273219339486552e-7,2.7534695582659316e-5,2.2301997028152227e-5,HLA-DPA1/CD74/CCR2/HLA-DPB1/IGF1/HLA-DMB/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HHLA2/IGFBP2/VAV3/TNFSF9/FCGR3A/CD274/IL21/IL5/XCL1/RIPK2,21
GO:0019932,second-messenger-mediated signaling,26/591,160/10799,5.20278245786162e-7,3.2992247490725666e-5,2.6722394779392847e-5,CCR2/IGF1/GBP1/CCR7/NFATC3/CCR1/PDGFRB/AHR/P2RX7/LAT2/NMUR1/CCL4/CCL20/CXCL8/NFATC4/CXCR6/ADM/FCGR3A/TBXA2R/PLCG2/ADGRL1/CX3CR1/UCN/HOMER2/PLEK/TMEM38A,26
GO:0022409,positive regulation of cell-cell adhesion,32/591,226/10799,6.566631786277621e-7,4.0990146853404836e-5,3.320037189312074e-5,HLA-DPA1/CD74/IL7R/CCR2/HLA-DRB1/HLA-DPB1/HLA-DRA/IGF1/AFDN/CCR7/HLA-DQB1/HLA-DMB/VSIR/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HLA-DQA1/HHLA2/LYN/IGFBP2/HLA-DMA/GCNT2/TNFSF9/CD274/ZBTB16/IL21/XCL1/RIPK2/ALOX5/MMRN1,32
GO:0071347,cellular response to interleukin-1,15/591,61/10799,6.682562574133838e-7,4.1072057667176436e-5,3.326671636095129e-5,KLF2/GBP1/HES1/CCL4/CCL20/CXCL8/IRAK3/IL1R1/IL1RN/EGR1/CCL22/PTGIS/XCL1/CCL17/IL1R2,15
GO:0006897,endocytosis,51/591,457/10799,8.137484363082052e-7,4.925643944017091e-5,3.989573673383449e-5,CCR2/CLU/SCARB2/SORT1/LGALS3BP/CAMK1D/DPYSL2/CD93/PLSCR1/CORO1C/RHOU/PIK3CB/P2RX7/ITGA2/ADRB2/ANXA1/DLG4/TPCN1/C4BPB/SNX9/APLN/IRF8/CREG1/PIP4P2/LYN/VAV3/RAMP1/CXCL8/RAB31/MYO1E/SPON2/TIMD4/ADM/RAB27B/VLDLR/PLCG2/CTSL/LEPR/STBD1/ITGAV/RAB20/SCARF1/DLL1/PRKCE/ANKRD13B/LRP12/HFE/TICAM2/SNCA/DNAJC6/REPS2,51
GO:1990868,response to chemokine,13/591,47/10799,8.693436361480612e-7,5.046137159703797e-5,4.0871683364546396e-5,CCR2/CCR7/CCR1/CCL4/LYN/CCL20/CXCL8/GPR35/CXCR6/CCL22/CX3CR1/XCL1/CCL17,13
GO:1990869,cellular response to chemokine,13/591,47/10799,8.693436361480612e-7,5.046137159703797e-5,4.0871683364546396e-5,CCR2/CCR7/CCR1/CCL4/LYN/CCL20/CXCL8/GPR35/CXCR6/CCL22/CX3CR1/XCL1/CCL17,13
GO:0051607,defense response to virus,35/591,263/10799,8.841792269818918e-7,5.046137159703797e-5,4.0871683364546396e-5,IFI44L/BST2/GBP1/MX1/EIF2AK2/OAS3/PARP9/EIF2AK4/DDX60/RSAD2/PLSCR1/OAS1/IFIT3/MX2/DDIT4/IL23A/IFIT5/TSPAN32/APOBEC3B/OASL/IFI27/IFIT1/TBKBP1/SPON2/IFNL1/IRF7/USP18/FGL2/AICDA/RNASE6/IRF5/IL21/POLR3G/MLKL/TRIM7,35
GO:0140546,defense response to symbiont,35/591,263/10799,8.841792269818918e-7,5.046137159703797e-5,4.0871683364546396e-5,IFI44L/BST2/GBP1/MX1/EIF2AK2/OAS3/PARP9/EIF2AK4/DDX60/RSAD2/PLSCR1/OAS1/IFIT3/MX2/DDIT4/IL23A/IFIT5/TSPAN32/APOBEC3B/OASL/IFI27/IFIT1/TBKBP1/SPON2/IFNL1/IRF7/USP18/FGL2/AICDA/RNASE6/IRF5/IL21/POLR3G/MLKL/TRIM7,35
GO:0019722,calcium-mediated signaling,22/591,125/10799,9.809902672845994e-7,5.519797349016866e-5,4.4708140572762916e-5,CCR2/IGF1/GBP1/CCR7/NFATC3/CCR1/PDGFRB/P2RX7/LAT2/NMUR1/CCL4/CCL20/CXCL8/NFATC4/CXCR6/FCGR3A/PLCG2/ADGRL1/CX3CR1/HOMER2/PLEK/TMEM38A,22
GO:0019884,antigen processing and presentation of exogenous antigen,11/591,34/10799,1.084368669054878e-6,6.016740045658664e-5,4.873317673501017e-5,HLA-DPA1/CD74/HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DQB1/HLA-DMB/IFI30/HLA-DQA1/HLA-DMA/CTSL,11
GO:0042098,T cell proliferation,25/591,157/10799,1.2689911642772987e-6,6.902846562225663e-5,5.591028346559961e-5,HLA-DPA1/CCR2/HLA-DRB1/HLA-DPB1/IGF1/TNFSF8/HLA-DMB/VSIR/TNFSF13B/P2RX7/CD40LG/ANXA1/IL23A/HES1/TSPAN32/HHLA2/IGFBP2/CRTAM/DLG5/TNFSF9/CD274/IL21/XCL1/RIPK2/ERBB2,25
GO:0007162,negative regulation of cell adhesion,27/591,178/10799,1.278624895130661e-6,6.902846562225663e-5,5.591028346559961e-5,CD74/LAG3/HLA-DRB1/GBP1/PLXNA4/CYP1B1/VSIR/CORO1C/MUC1/PTPRO/ANXA1/DUSP3/TSPAN32/GCNT2/CRTAM/IFNL1/DLG5/CDH1/PLXNB2/IL1RN/FGL2/CDKN2A/CD274/EPHA4/XCL1/HFE/ERBB2,27
GO:0001910,regulation of leukocyte mediated cytotoxicity,15/591,64/10799,1.296812000250164e-6,6.907685254665873e-5,5.594947493009128e-5,LAG3/IL7R/HLA-DRB1/KLRB1/HLA-DRA/P2RX7/NCR3/IL23A/PVR/CRTAM/IL21/CX3CR1/XCL1/ICAM1/HFE,15
GO:0042102,positive regulation of T cell proliferation,17/591,81/10799,1.3595805847659951e-6,7.146742679131777e-5,5.78857440106741e-5,HLA-DPA1/CCR2/HLA-DPB1/IGF1/HLA-DMB/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HHLA2/IGFBP2/TNFSF9/CD274/IL21/XCL1/RIPK2,17
GO:0009611,response to wounding,38/591,304/10799,1.4592216876028964e-6,7.570896937628015e-5,6.132122307165146e-5,FN1/CCR2/IGF1/TIMP1/ZFP36L2/P2RX1/CCR1/CTNNA1/PLSCR1/NOG/MYL9/PIK3CB/GRN/CD40LG/ITGA2/ANXA1/PLAU/C4BPB/TSPAN32/PROCR/LYN/VAV3/TSKU/TBXA2R/PLCG2/MCAM/SCARF1/EPHA4/CX3CR1/NEO1/GLI1/PRKCE/PLEK/TPM1/ALOX5/PDGFA/MMRN1/ERBB2,38
GO:0032729,positive regulation of type II interferon production,14/591,57/10799,1.6004106883303005e-6,8.196975256255833e-5,6.63922058829601e-5,HLA-DPA1/CCR2/HLA-DPB1/ARID5A/LTA/IL23A/IL12RB2/IRF8/CRTAM/IFNL1/IL1R1/IL21/HMHB1/RIPK2,14
GO:0002703,regulation of leukocyte mediated immunity,26/591,170/10799,1.7138197308782734e-6,8.666721297289496e-5,7.01969600628889e-5,BST2/LAG3/IL7R/CCR2/HLA-DRB1/KLRB1/HLA-DRA/ARID5A/RSAD2/LTA/AHR/P2RX7/NCR3/IL23A/C4BPB/PVR/LYN/CRTAM/IL1R1/PLCG2/IL21/CX3CR1/XCL1/ICAM1/HFE/TICAM2,26
GO:0032103,positive regulation of response to external stimulus,44/591,380/10799,1.7875227430057779e-6,8.926441697885103e-5,7.230059094736528e-5,CD74/LAG3/CCR2/CCR7/EIF2AK2/OAS3/PARP9/S1PR1/MGST2/DDX60/CAMK1D/RSAD2/CCR1/PLSCR1/OAS1/PDGFRB/ALPK1/LTA/GRN/ITGA2/NCR3/TNFRSF11A/IL23A/PLAU/OASL/CCL4/PVR/LYN/C3AR1/CXCL8/CRTAM/IRF7/IRAK3/PLCG2/SCARF1/IL21/CX3CR1/POLR3G/XCL1/PRKCE/LY86/TICAM2/SNCA/RIPK2,44
GO:0050900,leukocyte migration,31/591,226/10799,1.9617506879207163e-6,9.617691272312852e-5,7.789943474366566e-5,CD74/CCR2/GPR15/CCR7/S1PR1/CAMK1D/CCR1/ITGA2/PTPRO/MTUS1/ANXA1/ITGA6/TNFRSF11A/IL23A/CCL4/LYN/VAV3/CCL20/C3AR1/CXCL8/CRTAM/CD200/ITGA1/IL1R1/CCL22/CX3CR1/XCL1/ICAM1/HSD3B7/CCL17/ALOX5,31
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,30/591,215/10799,2.0053954503250194e-6,9.617691272312852e-5,7.789943474366566e-5,CD74/IL7R/CCR2/CLU/HLA-DRB1/HLA-DRA/ARID5A/RSAD2/TMEM98/LTA/AHR/TNFSF13B/P2RX7/CD40LG/ANXA1/IL23A/C4BPB/PVR/LY9/IRF7/FCGR3A/IL1R1/AICDA/CD274/XCL1/ICAM1/HFE/RORC/RIPK2/CSF2RB,30
GO:0001818,negative regulation of cytokine production,28/591,193/10799,2.022242970899323e-6,9.617691272312852e-5,7.789943474366566e-5,KLF2/BST2/FN1/LAG3/HLA-DRB1/IGF1/GBP1/CCR7/OAS3/VSIR/OAS1/ANXA1/IL23A/XAF1/CD33/NDRG2/TSKU/IFNL1/CD200/IRAK3/CD274/MC1R/CX3CR1/DLL1/XCL1/HFE/HOMER2/IL1R2,28
GO:0050870,positive regulation of T cell activation,28/591,193/10799,2.022242970899323e-6,9.617691272312852e-5,7.789943474366566e-5,HLA-DPA1/CD74/IL7R/CCR2/HLA-DRB1/HLA-DPB1/HLA-DRA/IGF1/CCR7/HLA-DQB1/HLA-DMB/VSIR/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HLA-DQA1/HHLA2/LYN/IGFBP2/HLA-DMA/TNFSF9/CD274/ZBTB16/IL21/XCL1/RIPK2,28
GO:0030098,lymphocyte differentiation,39/591,321/10799,2.164231925185571e-6,1.0053612257112042e-4,8.143021955961377e-5,CD74/LAG3/IL7R/CCR2/ID2/HLA-DRB1/HLA-DRA/CCR7/TNFSF8/VSIR/RSAD2/ZFP36L2/TMEM98/TNFSF13B/CD40LG/TCF7/ANXA1/IL23A/IRF8/LY9/TOX/CRTAM/IFNL1/TNFSF9/FGL2/AICDA/PLCG2/CTSL/LEPR/EGR1/ZBTB16/IL21/CD79A/POU2AF1/DLL1/RORC/RIPK2/PAX5/ERBB2,39
GO:0030335,positive regulation of cell migration,39/591,321/10799,2.164231925185571e-6,1.0053612257112042e-4,8.143021955961377e-5,CD74/FN1/CCR2/IGF1/CCR7/S1PR1/CYP1B1/VSIR/CAMK1D/CCR1/PDGFRB/GPI/PIK3CB/GRN/ITGA2/ANXA1/ITGA6/IL23A/PLAU/CCL4/LYN/CCL20/C3AR1/CXCL8/GCNT2/IL1R1/PLCG2/CD274/DOCK7/ITGAV/MCAM/EPHA4/CX3CR1/ADAMTS1/XCL1/ICAM1/PRKCE/FAM83H/PDGFA,39
GO:0002449,lymphocyte mediated immunity,29/591,207/10799,2.735404515018648e-6,1.2560851767240804e-4,1.017378521375357e-4,CD74/LAG3/IL7R/CCR2/CLU/HLA-DRB1/KLRB1/HLA-DRA/ARID5A/RSAD2/LTA/AHR/P2RX7/CD40LG/NCR3/IL23A/C4BPB/PVR/CRTAM/IRF7/GZMB/FCGR3A/IL1R1/AICDA/IL21/XCL1/ICAM1/HFE/CSF2RB,29
GO:0071674,mononuclear cell migration,21/591,123/10799,2.871063135143336e-6,1.303397411920185e-4,1.0556995307931357e-4,CCR2/GPR15/CCR7/S1PR1/CCR1/PTPRO/ANXA1/TNFRSF11A/CCL4/LYN/CCL20/C3AR1/CRTAM/CD200/CCL22/CX3CR1/XCL1/ICAM1/HSD3B7/CCL17/ALOX5,21
GO:0000165,MAPK cascade,50/591,464/10799,2.920779746540548e-6,1.3110691109471337e-4,1.0619132987422407e-4,CD74/FN1/HLA-DRB1/IGF1/GBP1/CCR7/EIF2AK2/MAP3K20/MYC/ZFP36L2/CCR1/PDGFRB/PIK3CB/P2RX7/ADRB2/TNFRSF11A/DUSP3/MT3/IGFBP4/NDRG2/CCL4/LYN/SMAD1/CCL20/SPRY1/GCNT2/DUSP5/IRAK3/SH2D3A/ITGA1/STK3/PLCG2/GSDME/ITGAV/CCL22/EDA2R/EPHA4/CAVIN3/XCL1/SPRED2/ICAM1/PRKCE/CCL17/RASGRP3/RIPK2/MAP4K3/PDGFA/ERBB2/MAP3K21/EPHB1,50
GO:1903039,positive regulation of leukocyte cell-cell adhesion,29/591,208/10799,3.018088187535417e-6,1.3396958121337767e-4,1.0850997764308622e-4,HLA-DPA1/CD74/IL7R/CCR2/HLA-DRB1/HLA-DPB1/HLA-DRA/IGF1/CCR7/HLA-DQB1/HLA-DMB/VSIR/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HLA-DQA1/HHLA2/LYN/IGFBP2/HLA-DMA/TNFSF9/CD274/ZBTB16/IL21/XCL1/RIPK2/ALOX5,29
GO:0051251,positive regulation of lymphocyte activation,33/591,255/10799,3.38966480942839e-6,1.488100100402903e-4,1.2053012867765034e-4,HLA-DPA1/CD74/IL7R/CCR2/HLA-DRB1/HLA-DPB1/HLA-DRA/IGF1/CCR7/HLA-DQB1/HLA-DMB/VSIR/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HLA-DQA1/HHLA2/LYN/IGFBP2/HLA-DMA/VAV3/TOX/TNFSF9/FCGR3A/CD274/ZBTB16/IL21/IL5/XCL1/TICAM2/RIPK2,33
GO:0070374,positive regulation of ERK1 and ERK2 cascade,18/591,96/10799,3.730934630972956e-6,1.6201178098627128e-4,1.3122303267289323e-4,CD74/HLA-DRB1/IGF1/CCR7/CCR1/PDGFRB/TNFRSF11A/MT3/CCL4/CCL20/GCNT2/CCL22/CAVIN3/XCL1/ICAM1/CCL17/RIPK2/PDGFA,18
GO:0071621,granulocyte chemotaxis,14/591,61/10799,3.821483498072233e-6,1.6309204939625615e-4,1.3209800667784505e-4,CD74/CCR7/CAMK1D/ANXA1/IL23A/CCL4/VAV3/CCL20/C3AR1/CXCL8/ITGA1/CCL22/XCL1/CCL17,14
GO:0030593,neutrophil chemotaxis,13/591,53/10799,3.837459985794262e-6,1.6309204939625615e-4,1.3209800667784505e-4,CD74/CCR7/CAMK1D/IL23A/CCL4/VAV3/CCL20/C3AR1/CXCL8/ITGA1/CCL22/XCL1/CCL17,13
GO:0045071,negative regulation of viral genome replication,12/591,46/10799,4.520166059875905e-6,1.9008487799162358e-4,1.5396111321948512e-4,BST2/MX1/EIF2AK2/OAS3/RSAD2/PLSCR1/OAS1/IFIT5/APOBEC3B/OASL/IFIT1/AICDA,12
GO:2000147,positive regulation of cell motility,39/591,332/10799,4.945069984303846e-6,2.0578702695097777e-4,1.6667922293585552e-4,CD74/FN1/CCR2/IGF1/CCR7/S1PR1/CYP1B1/VSIR/CAMK1D/CCR1/PDGFRB/GPI/PIK3CB/GRN/ITGA2/ANXA1/ITGA6/IL23A/PLAU/CCL4/LYN/CCL20/C3AR1/CXCL8/GCNT2/IL1R1/PLCG2/CD274/DOCK7/ITGAV/MCAM/EPHA4/CX3CR1/ADAMTS1/XCL1/ICAM1/PRKCE/FAM83H/PDGFA,39
GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,13/591,55/10799,5.981905190949643e-6,2.4636815709117347e-4,1.9954830772630713e-4,S1PR4/S1PR1/PTGER2/GPR157/ADRB2/RAMP1/ADM/TBXA2R/ADGRL1/MC1R/ADCY9/ADGRG1/TSHR,13
GO:0031341,regulation of cell killing,15/591,72/10799,6.2492786515502845e-6,2.547537572749325e-4,0.00020634030692659051,LAG3/IL7R/HLA-DRB1/KLRB1/HLA-DRA/P2RX7/NCR3/IL23A/PVR/CRTAM/IL21/CX3CR1/XCL1/ICAM1/HFE,15
GO:0001906,cell killing,20/591,119/10799,6.32324542215808e-6,2.5516530769213665e-4,2.0667364622768675e-4,LAG3/IL7R/HLA-DRB1/KLRB1/HLA-DRA/GBP1/APOL1/GNLY/P2RX7/NCR3/IL23A/PVR/CRTAM/GZMB/FCGR3A/IL21/CX3CR1/XCL1/ICAM1/HFE,20
GO:0040017,positive regulation of locomotion,39/591,337/10799,7.083593822757753e-6,2.8298957321917225e-4,2.2921018327534036e-4,CD74/FN1/CCR2/IGF1/CCR7/S1PR1/CYP1B1/VSIR/CAMK1D/CCR1/PDGFRB/GPI/PIK3CB/GRN/ITGA2/ANXA1/ITGA6/IL23A/PLAU/CCL4/LYN/CCL20/C3AR1/CXCL8/GCNT2/IL1R1/PLCG2/CD274/DOCK7/ITGAV/MCAM/EPHA4/CX3CR1/ADAMTS1/XCL1/ICAM1/PRKCE/FAM83H/PDGFA,39
GO:0043065,positive regulation of apoptotic process,41/591,363/10799,7.524624124364617e-6,2.9763240967164994e-4,2.4107029242623069e-4,CLU/LTB/PHLDA2/MAP3K20/CYP1B1/MYC/BMF/CAMK1D/CTNNA1/LTA/PIK3CB/GRN/ID3/P2RX7/CD40LG/ANXA1/ITGA6/JUN/AIFM2/IRF8/LYN/HPGD/NFATC4/SAV1/ADM/ITGA1/STK3/PHLDA3/CDKN2A/CD274/GSDME/CTSL/ZBTB16/TNFRSF8/IRF5/PTGIS/PNMA5/POU4F1/SNCA/UBD/RIPK2,41
GO:0043068,positive regulation of programmed cell death,42/591,377/10799,8.206241040405584e-6,3.2141110741588534e-4,2.6033008212803676e-4,CLU/LTB/GBP1/PHLDA2/MAP3K20/CYP1B1/MYC/BMF/CAMK1D/CTNNA1/LTA/PIK3CB/GRN/ID3/P2RX7/CD40LG/ANXA1/ITGA6/JUN/AIFM2/IRF8/LYN/HPGD/NFATC4/SAV1/ADM/ITGA1/STK3/PHLDA3/CDKN2A/CD274/GSDME/CTSL/ZBTB16/TNFRSF8/IRF5/PTGIS/PNMA5/POU4F1/SNCA/UBD/RIPK2,42
GO:0001909,leukocyte mediated cytotoxicity,17/591,92/10799,8.4970560517011e-6,3.2957028084025145e-4,2.66938684751448e-4,LAG3/IL7R/HLA-DRB1/KLRB1/HLA-DRA/P2RX7/NCR3/IL23A/PVR/CRTAM/GZMB/FCGR3A/IL21/CX3CR1/XCL1/ICAM1/HFE,17
GO:0048002,antigen processing and presentation of peptide antigen,12/591,49/10799,9.215877613598527e-6,3.5401376025313575e-4,2.8673692089273154e-4,HLA-DPA1/CD74/HLA-DRB1/HLA-DPB1/HLA-DRA/HLA-DQB1/HLA-DMB/IFI30/HLA-DQA1/HLA-DMA/CTSL/HFE,12
GO:0002237,response to molecule of bacterial origin,29/591,221/10799,1.013026363137794e-5,3.8543241149861785e-4,3.1218476594341646e-4,ARID5A/CCR7/MGST2/PTGER2/CMPK2/LTA/AHR/P2RX7/TNFRSF11A/IL12RB2/IRF8/LYN/HPGD/CXCL8/SPON2/IRAK3/ADM/TBXA2R/AICDA/PLCG2/CD274/IRF5/CX3CR1/PRKCE/LY86/TICAM2/SNCA/RIPK2/CSF2RB,29
GO:0051250,negative regulation of lymphocyte activation,18/591,103/10799,1.0461966443646304e-5,3.8798097826595035e-4,3.1424900261893985e-4,CD74/LAG3/ID2/HLA-DRB1/VSIR/ANXA1/DUSP3/TSPAN32/LST1/LYN/CRTAM/IFNL1/DLG5/FGL2/CD274/XCL1/HFE/ERBB2,18
GO:0002367,cytokine production involved in immune response,15/591,75/10799,1.0585713799997143e-5,3.8798097826595035e-4,3.1424900261893985e-4,BST2/CD74/CCR2/ARID5A/RSAD2/P2RX7/SPON2/IRAK3/IL1R1/PLCG2/IRF5/XCL1/HFE/TICAM2/RIPK2,15
GO:0002718,regulation of cytokine production involved in immune response,15/591,75/10799,1.0585713799997143e-5,3.8798097826595035e-4,3.1424900261893985e-4,BST2/CD74/CCR2/ARID5A/RSAD2/P2RX7/SPON2/IRAK3/IL1R1/PLCG2/IRF5/XCL1/HFE/TICAM2/RIPK2,15
GO:0007204,positive regulation of cytosolic calcium ion concentration,15/591,75/10799,1.0585713799997143e-5,3.8798097826595035e-4,3.1424900261893985e-4,CCR2/S1PR4/CCR7/CD52/CCR1/PTGER2/P2RX7/DLG4/C3AR1/GPR35/CXCR6/ADM/TBXA2R/ITGAV/CX3CR1,15
GO:1990266,neutrophil migration,14/591,67/10799,1.225227844181846e-5,4.449804761369523e-4,3.6041630555167414e-4,CD74/CCR7/CAMK1D/IL23A/CCL4/VAV3/CCL20/C3AR1/CXCL8/ITGA1/IL1R1/CCL22/XCL1/CCL17,14
GO:0050878,regulation of body fluid levels,26/591,189/10799,1.2470400565981132e-5,4.488220744242759e-4,3.6352784580204834e-4,AQP3/TSPAN18/P2RX1/PLSCR1/GPI/MYL9/PIK3CB/CD40LG/ITGA2/CDO1/PTPRO/PLAU/C4BPB/TSPAN32/APLN/PROCR/LYN/VAV3/ADM/TBXA2R/PLCG2/FOXB1/PRKCE/PLEK/PDGFA/MMRN1,26
GO:0002274,myeloid leukocyte activation,22/591,146/10799,1.3633502859115667e-5,4.850421014632604e-4,3.928646123175186e-4,CD74/FN1/CCR2/CLU/CD93/PLSCR1/GRN/LAT2/ANXA1/TSPAN32/CD33/BATF2/LYN/CXCL8/BATF3/CD200/FCGR3A/PLCG2/CX3CR1/PRKCE/SNCA/UBD,22
GO:0042063,gliogenesis,26/591,190/10799,1.371958885240261e-5,4.850421014632604e-4,3.928646123175186e-4,CCR2/ID2/CLU/GPR157/NOG/TMEM98/LTA/GRN/CDKN2B/ANXA1/MED12/HES1/LYN/TSPAN2/ETV5/LEPR/ZEB2/EPHA4/CX3CR1/DLL1/EGR2/ADGRG1/HDAC11/B4GALT6/GJC2/ERBB2,26
GO:0002366,leukocyte activation involved in immune response,28/591,213/10799,1.390237456401814e-5,4.871928630109866e-4,3.9460664274969313e-4,CD74/CCR2/HLA-DRB1/HLA-DRA/EIF2AK4/HLA-DMB/TMEM98/GRN/CD40LG/LAT2/ANXA1/IL23A/IRF8/LYN/LY9/IFNL1/FCGR3A/FGL2/AICDA/PLCG2/IL21/CX3CR1/POU2AF1/DLL1/ICAM1/PRKCE/RORC/RIPK2,28
GO:0050867,positive regulation of cell activation,34/591,285/10799,1.447120795998896e-5,5.027171808709209e-4,4.071807164211082e-4,HLA-DPA1/CD74/IL7R/CCR2/HLA-DRB1/HLA-DPB1/HLA-DRA/IGF1/CCR7/HLA-DQB1/HLA-DMB/VSIR/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HLA-DQA1/HHLA2/LYN/IGFBP2/HLA-DMA/VAV3/TOX/TNFSF9/FCGR3A/CD274/ZBTB16/IL21/IL5/XCL1/TICAM2/PLEK/RIPK2,34
GO:0097530,granulocyte migration,15/591,77/10799,1.4795534210640916e-5,5.095530963061247e-4,4.12717533244194e-4,CD74/CCR7/CAMK1D/ANXA1/IL23A/CCL4/VAV3/CCL20/C3AR1/CXCL8/ITGA1/IL1R1/CCL22/XCL1/CCL17,15
GO:0006909,phagocytosis,22/591,147/10799,1.5228108723345443e-5,5.199683277757696e-4,4.211534522317939e-4,CCR2/CAMK1D/CD93/PLSCR1/CORO1C/P2RX7/ITGA2/ANXA1/C4BPB/IRF8/PIP4P2/LYN/VAV3/RAB31/SPON2/TIMD4/PLCG2/LEPR/ITGAV/RAB20/PRKCE/TICAM2,22
